Age,DistanceFromHome,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,Education_Below College,Education_College,Education_Doctor,Education_Master,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
24,2,3,47680,2.0,11,1,6.0,2,2,2,0,2,3,2.0,4.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
43,9,1,12740,1.0,19,0,6.0,3,5,1,4,2,3,4.0,3.0,2.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
50,12,1,49000,1.0,11,0,3.0,3,3,0,2,2,3,1.0,3.0,3.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
35,2,3,104660,1.0,13,0,2.0,1,2,2,2,3,3,4.0,4.0,3.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
36,25,4,170070,9.0,12,1,6.0,2,1,0,0,2,3,2.0,1.0,4.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
33,9,4,29090,2.0,11,0,10.0,2,5,1,3,2,3,3.0,1.0,3.0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
35,10,1,57650,1.0,14,1,1.0,2,1,0,0,3,3,3.0,4.0,3.0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
27,8,3,45990,1.0,15,1,1.0,3,1,0,0,2,3,4.0,1.0,3.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,4,2,24040,1.0,12,0,1.0,6,1,0,1,3,3,1.0,3.0,2.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
27,24,4,31720,1.0,20,1,9.0,1,9,1,7,3,4,4.0,3.0,3.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30,1,1,20330,1.0,14,1,12.0,3,12,3,7,1,3,3.0,4.0,3.0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
41,20,2,102090,1.0,13,1,23.0,2,22,15,8,3,3,2.0,3.0,3.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
34,7,1,86200,0.0,13,1,10.0,2,9,8,7,2,3,2.0,3.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
37,17,3,20640,4.0,16,0,8.0,3,1,0,0,2,3,2.0,2.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
46,20,3,40350,4.0,14,1,14.0,2,9,0,8,3,3,1.0,4.0,2.7614364135407135,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
35,8,3,38380,1.0,16,1,1.0,2,1,0,1,3,3,4.0,4.0,3.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
48,2,1,45910,9.0,16,0,23.0,6,1,0,0,1,3,1.0,3.0,3.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
28,10,1,25610,1.0,22,1,2.0,3,2,2,2,3,4,3.0,3.0,2.0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
44,1,3,15630,5.0,12,2,9.0,3,4,1,3,3,3,2.0,1.0,2.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35,5,3,48980,2.0,15,2,10.0,2,4,2,3,3,3,3.0,1.0,3.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
26,4,3,47890,7.0,20,1,5.0,2,2,0,0,3,4,3.0,4.0,2.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
33,29,1,31800,1.0,14,1,15.0,2,15,8,12,3,3,1.0,4.0,3.0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
35,15,3,65490,1.0,20,0,9.0,3,9,1,8,3,4,2.0,1.0,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
35,3,1,63880,3.0,13,0,4.0,6,2,2,2,2,3,3.0,1.0,3.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31,10,2,112440,3.0,12,1,10.0,3,7,1,7,3,3,4.0,4.0,2.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37,4,4,160320,1.0,13,0,7.0,2,7,0,7,3,3,1.0,3.0,4.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
32,21,2,23620,1.0,11,0,9.0,2,9,7,8,3,3,1.0,4.0,3.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
38,25,2,163280,1.0,17,3,10.0,2,10,9,9,3,3,4.0,4.0,3.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
50,2,4,83760,5.0,14,3,29.0,2,27,13,8,3,3,2.0,3.0,2.0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
59,1,1,166060,7.0,11,0,28.0,6,21,7,9,3,3,1.0,1.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
36,1,2,86060,1.0,14,2,17.0,3,17,12,8,3,3,3.0,3.0,3.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
55,7,3,22720,2.0,17,1,21.0,2,5,0,2,3,3,4.0,3.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
36,3,2,20180,1.0,13,0,6.0,5,6,0,3,3,3,2.0,2.0,3.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
45,1,1,70830,2.0,12,1,25.0,5,1,0,0,3,3,2.0,1.0,3.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35,9,2,40840,4.0,13,1,5.0,3,3,1,2,3,3,2.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
36,7,4,144110,0.0,18,3,2.0,2,1,0,0,4,3,4.0,3.0,2.0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
59,10,3,23080,7.0,19,1,20.0,4,4,1,3,2,3,1.0,3.0,2.0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
29,28,1,48410,0.0,11,0,6.0,3,5,0,4,3,3,3.0,2.0,3.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
31,3,3,42850,1.0,21,1,1.0,2,1,1,0,1,4,3.0,2.0,3.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
32,3,2,97150,1.0,15,1,10.0,1,10,0,9,2,3,2.0,2.0,3.0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
36,2,2,43200,3.0,17,0,5.0,2,1,0,0,3,3,2.0,4.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
31,27,2,21320,1.0,18,0,11.0,3,11,1,8,3,3,3.0,4.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
35,2,2,101240,0.0,14,1,16.0,2,15,2,8,4,3,3.0,1.0,3.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
45,14,1,54730,4.0,13,0,17.0,3,0,0,0,1,3,4.0,1.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37,1,3,52070,4.0,17,3,16.0,3,5,0,2,3,3,1.0,3.0,4.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
46,9,3,164370,8.0,15,1,16.0,0,4,0,2,3,3,2.0,2.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
30,18,4,22960,1.0,18,1,10.0,2,10,3,0,3,3,4.0,4.0,2.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
35,20,3,40690,1.0,13,0,6.0,5,6,0,4,3,3,2.0,3.0,3.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
55,2,2,74410,3.0,12,1,24.0,4,1,1,0,3,3,1.0,4.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
38,11,2,24300,7.0,13,2,17.0,2,13,1,9,4,3,2.0,4.0,3.0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
34,8,1,58780,1.0,14,0,5.0,1,5,1,3,3,3,1.0,2.0,3.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
56,2,2,26440,4.0,11,1,37.0,2,6,0,2,3,3,4.0,4.0,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
23,10,2,64390,3.0,22,3,3.0,2,0,0,0,3,4,3.0,1.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
51,29,5,24510,3.0,17,0,10.0,2,4,0,3,2,3,4.0,4.0,3.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
30,8,1,63920,1.0,21,1,11.0,2,11,10,8,4,4,3.0,4.0,3.0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
46,1,2,97140,1.0,22,0,9.0,0,9,4,7,3,4,3.0,4.0,3.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
40,6,1,60770,1.0,16,2,22.0,2,22,11,11,2,3,3.0,2.0,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
51,8,5,24500,0.0,12,1,11.0,2,10,1,0,3,3,3.0,4.0,1.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30,9,1,92500,1.0,12,3,11.0,0,11,2,7,3,3,3.0,2.0,2.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
46,12,1,20740,2.0,15,1,21.0,3,10,9,5,3,3,3.0,1.0,2.0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
32,15,1,101690,1.0,14,0,12.0,6,11,5,7,2,3,2.0,3.0,3.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
54,25,1,48550,9.0,25,1,16.0,2,4,0,3,2,4,1.0,3.0,1.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
24,6,2,40870,0.0,20,3,4.0,1,3,0,2,3,4,1.0,3.0,2.0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
28,9,2,23670,1.0,13,0,5.0,2,5,0,4,2,3,2.0,3.0,4.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
58,8,2,29720,0.0,14,0,38.0,2,37,1,8,4,3,4.0,3.0,2.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
44,23,1,195860,4.0,16,0,17.0,3,3,1,2,2,3,2.0,2.0,4.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
37,9,2,54840,2.6948303347756775,17,0,7.0,4,3,0,2,3,3,3.0,1.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,12,1,20610,1.0,15,1,1.0,2,1,0,0,2,3,4.0,1.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
20,4,2,99240,1.0,22,0,1.0,3,1,1,0,3,4,4.0,4.0,3.0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,1,4,41980,1.0,22,1,16.0,2,16,2,10,2,4,1.0,3.0,3.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
37,24,1,68150,5.0,20,1,17.0,3,1,0,0,3,4,3.0,4.0,4.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
59,12,2,47230,9.0,14,0,30.0,0,3,2,2,3,3,3.0,4.0,3.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
50,3,4,61420,3.0,13,2,28.0,3,8,0,7,2,3,1.0,2.0,2.0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
25,10,2,82370,1.0,13,0,6.0,6,6,0,3,2,3,3.0,3.0,3.0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
25,26,1,88530,1.0,22,1,2.0,3,2,2,1,3,4,4.0,4.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
22,2,1,193310,1.0,12,1,1.0,2,0,0,0,3,3,2.0,4.0,3.0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
51,1,1,20730,3.0,14,1,23.0,4,13,12,8,3,3,1.0,1.0,2.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
34,4,5,55620,1.0,15,0,9.0,3,9,0,6,3,3,1.0,3.0,2.7614364135407135,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
54,9,1,196130,2.0,17,0,23.0,5,5,4,4,3,3,4.0,4.0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
24,2,2,34070,0.0,13,1,6.0,4,5,1,2,3,3,2.0,3.0,3.0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
34,4,2,50630,6.0,12,1,12.0,2,1,0,0,3,3,3.0,2.0,3.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37,6,1,46390,2.0,12,2,12.0,3,5,1,3,3,3,3.0,4.0,3.0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
34,9,2,48760,2.0,21,1,14.0,3,11,5,8,3,4,3.0,1.0,3.0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
36,7,1,26900,0.0,11,0,10.0,1,9,2,8,3,3,2.0,4.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
36,1,2,175670,5.0,13,0,7.0,6,1,0,0,3,3,1.0,4.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
43,3,1,24080,1.0,12,1,25.0,3,25,4,12,3,3,3.0,4.0,4.0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
30,10,3,28140,1.0,24,0,10.0,2,10,0,9,3,4,1.0,3.0,2.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,7,2,112450,0.0,21,0,8.0,3,7,0,7,3,4,3.0,2.0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
56,15,2,33120,9.0,19,0,7.0,1,5,4,3,1,3,2.0,2.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
51,3,2,190490,7.0,14,1,23.0,2,20,15,15,3,3,1.0,3.0,3.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
31,2,3,21410,4.0,20,0,12.0,2,7,7,7,3,4,2.0,3.0,2.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
26,17,2,57690,1.0,19,0,5.0,4,5,4,3,2,3,3.0,2.0,2.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
58,2,1,43850,1.0,13,1,40.0,2,40,15,6,2,3,4.0,4.0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
19,5,1,53320,1.0,23,1,0.0,2,0,0,0,3,4,4.0,3.0,2.0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
22,29,1,46630,0.0,13,1,3.0,1,2,2,1,3,3,3.0,4.0,3.0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
49,2,1,47240,1.0,11,1,16.0,3,15,5,11,2,3,3.0,1.0,2.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43,2,1,32110,4.0,13,0,18.0,2,3,1,2,4,3,2.0,3.0,3.0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
50,19,2,53770,4.0,14,1,16.0,3,2,2,1,4,3,3.0,4.0,3.0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
31,15,2,40660,3.0,22,0,4.0,2,2,2,2,2,4,2.0,3.0,3.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
41,17,1,52080,3.0,11,3,12.0,2,9,0,7,1,3,3.0,3.0,3.0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
26,17,2,48770,1.0,13,1,8.0,5,8,5,7,4,3,3.0,3.0,3.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
36,25,2,31170,6.0,21,1,7.0,2,3,0,1,4,4,2.0,2.0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
51,6,1,15690,2.0,11,0,18.0,2,4,0,3,4,3,1.0,4.0,3.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
39,7,1,196580,4.0,13,1,17.0,3,15,5,9,4,3,4.0,3.0,4.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25,29,3,30690,2.0,14,1,6.0,3,2,2,2,2,3,1.0,3.0,3.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
30,21,2,104350,0.0,11,0,12.0,5,11,4,7,3,3,3.0,4.0,1.0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
32,2,2,41480,7.0,15,0,10.0,0,5,0,4,2,3,1.0,1.0,4.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
45,2,2,57680,5.0,23,1,9.0,4,6,0,3,3,4,3.0,4.0,2.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
38,7,2,50420,3.0,16,1,19.0,4,3,2,2,3,3,4.0,3.0,3.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30,13,2,57700,1.0,16,1,5.0,2,5,0,4,4,3,1.0,3.0,2.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
32,2,3,77560,0.0,21,0,9.0,3,8,0,7,3,4,4.0,4.0,4.0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
30,1,3,103060,5.0,13,0,8.0,5,3,2,2,3,3,4.0,1.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30,9,2,39360,0.0,11,1,6.0,3,5,1,2,3,3,2.0,4.0,3.0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
41,10,3,79450,4.0,12,1,21.0,6,7,7,7,2,3,4.0,1.0,2.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
41,10,4,57430,2.0,12,3,7.0,2,5,1,4,4,3,3.0,1.0,3.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
19,1,5,152020,1.0,18,3,1.0,2,1,0,0,2,3,2.0,2.0,3.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
40,26,2,54400,1.0,12,1,20.0,2,20,2,13,3,3,2.0,2.0,3.0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
35,8,3,37600,1.0,14,3,10.0,2,10,0,6,3,3,3.0,2.0,3.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
53,14,5,35170,2.0,12,1,13.0,1,7,4,5,2,3,2.0,3.0,1.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
45,1,1,25800,8.0,17,3,20.0,3,17,0,15,3,3,2.0,2.0,1.0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
32,2,1,21660,1.0,19,1,9.0,4,9,3,7,1,3,2.0,4.0,3.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29,10,3,58690,1.0,11,1,10.0,6,10,0,9,4,3,4.0,3.0,3.0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
51,1,3,80080,2.0,15,1,10.0,4,1,0,0,3,3,2.0,3.0,3.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
58,3,1,52060,4.0,11,3,9.0,4,1,0,0,1,3,2.0,2.0,2.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
40,11,4,52950,7.0,18,0,15.0,4,12,2,11,3,3,3.0,4.0,2.0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
34,24,2,164130,6.0,16,0,6.0,1,4,1,2,3,3,3.0,3.0,3.0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
22,3,1,132690,1.0,25,1,2.0,2,2,2,2,3,4,3.0,4.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
27,3,1,27830,6.0,16,1,6.0,2,2,2,2,4,3,4.0,2.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
28,4,2,54330,1.0,13,1,5.0,4,5,0,2,2,3,3.0,4.0,1.0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
57,3,2,20130,3.0,14,1,12.0,5,5,1,4,3,3,3.0,4.0,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
27,2,1,139660,1.0,19,0,1.0,1,1,0,1,3,3,3.0,3.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
50,4,2,43740,3.0,15,1,21.0,5,5,4,4,4,3,3.0,2.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
41,7,4,68420,4.0,12,1,13.0,3,9,1,8,3,3,1.0,3.0,3.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
30,1,1,174260,2.0,12,1,12.0,0,10,7,4,2,3,2.0,4.0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
38,1,2,176030,4.0,16,0,12.0,0,8,0,7,2,3,1.0,4.0,4.0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
32,20,1,45810,3.0,14,1,8.0,3,5,1,4,3,3,3.0,3.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
27,5,2,47350,0.0,13,0,6.0,2,5,1,1,3,3,3.0,2.0,2.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
19,10,2,41870,0.0,22,1,1.0,4,0,0,0,3,4,3.0,1.0,4.0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
36,25,2,55050,4.0,21,2,13.0,3,8,7,2,3,4,4.0,2.0,2.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30,1,1,54700,1.0,18,1,12.0,2,12,6,10,3,3,3.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
45,24,2,54760,4.0,13,1,9.0,3,5,0,3,3,3,3.0,1.0,4.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
56,4,4,25870,4.0,12,0,19.0,2,2,2,2,2,3,3.0,1.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
33,2,1,24400,0.0,18,3,4.0,4,3,0,2,3,3,3.0,4.0,4.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
19,8,2,159720,1.0,21,0,1.0,2,1,1,0,3,4,2.0,4.0,2.0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
46,10,2,153790,1.0,12,0,24.0,1,24,15,7,1,3,2.0,1.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
